"x","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000118898",493.957757430425,340.389186306474,10.8592413001929,2.89548076013079e-09,1.71611866750205e-07,-3.97568414036806
"ENSG00000136827",-194.859999048634,102.645367884056,-10.8276206529072,3.02963148719828e-09,1.78719810500687e-07,-3.97620691036529
"ENSG00000132965",-443.415587504328,177.640096669382,-10.7876102184575,3.20877787245312e-09,1.88403242838193e-07,-3.97687378037274
"ENSG00000166340",-520.401462958442,284.861726216558,-10.7796640259163,3.24566009210603e-09,1.89682414220057e-07,-3.97700694557418
"ENSG00000108518",-2385.18328119302,1536.81348923576,-10.7733843565233,3.275121444191e-09,1.90518059936388e-07,-3.97711235289003
"ENSG00000196588",-254.64480673456,119.812549217309,-10.7538378325911,3.36863272819288e-09,1.95054701519555e-07,-3.97744141637014
"ENSG00000129675",-125.398953562504,44.4240623771955,-10.7383606011023,3.44466038782574e-09,1.98542008133167e-07,-3.97770301464851
"ENSG00000092010",-592.54793698946,493.491322566712,-10.7269963725308,3.50162806613447e-09,2.00903911648309e-07,-3.9778956826879
"ENSG00000184292",1079.48449298319,746.311037819256,10.7046904350448,3.6163361592526e-09,2.06542108368223e-07,-3.97827531067961
"ENSG00000130303",-233.219508927087,104.283103722057,-10.6925289024432,3.68052965999667e-09,2.09257263248227e-07,-3.97848310533904
"ENSG00000108798",-141.239199151367,44.4874282589292,-10.6783586882765,3.7568353814126e-09,2.12633498051573e-07,-3.97872595029336
"ENSG00000163154",-189.641186993016,66.0439120476092,-10.6154256946252,4.11631336229845e-09,2.31934876220987e-07,-3.97981404542675
"ENSG00000239998",-304.690218609984,96.6262490046089,-10.5968683021169,4.22906483171165e-09,2.37224105403825e-07,-3.98013790715432
"ENSG00000147065",-193.83785444146,93.3315170105828,-10.5837095328796,4.31097352903734e-09,2.40743921743796e-07,-3.98036839065792
"ENSG00000102524",-175.766354275677,58.5063211261735,-10.580656830626,4.33021206759102e-09,2.40748294819828e-07,-3.98042196021541
"ENSG00000278828",-168.896409007882,52.9492708912741,-10.571576035875,4.38797422930761e-09,2.42885005247798e-07,-3.98058153470786
"ENSG00000010278",1009.4612887555,779.236393550805,10.5582120862865,4.47445418845956e-09,2.46585600342081e-07,-3.98081698321097
"ENSG00000213853",951.037824456179,655.26144690173,10.5118942719265,4.78826813046658e-09,2.62104646589835e-07,-3.98163865200981
"ENSG00000013810",-171.641554554437,66.6645754924356,-10.5102862709177,4.79956841983533e-09,2.62104646589835e-07,-3.98166733559207
"ENSG00000178980",495.652119081621,509.018431067851,10.5075818441353,4.81863695680477e-09,2.62104646589835e-07,-3.98171560128016
"ENSG00000165119",-469.471541625828,583.998321633719,-10.5016878716012,4.86047011576607e-09,2.63240547433624e-07,-3.9818208950219
"ENSG00000158717",-128.388847660936,40.5115443440276,-10.4898162491008,4.94588985446975e-09,2.66717193224946e-07,-3.982033413061
"ENSG00000104904",-1352.78765100375,1234.99260785708,-10.4627524363225,5.14655620593446e-09,2.76352473194729e-07,-3.98252007796608
"ENSG00000269404",-16.2722223873428,5.10317917152864,-10.4083825742671,5.57590775977596e-09,2.97112494599013e-07,-3.98350703222276
"ENSG00000211955",-15.2032639609918,5.04342460727479,-10.4078292355805,5.58046547754613e-09,2.97112494599013e-07,-3.98351714088067
"ENSG00000106211",1591.8763643114,1131.80688561841,10.4048385744557,5.6051664882989e-09,2.97168425845889e-07,-3.98357179820764
"ENSG00000241657",-22.5155429855907,7.05361962880646,-10.3942411245555,5.69362107161111e-09,3.0058970069241e-07,-3.98376578315647
"ENSG00000134996",-219.202686687152,179.067784655419,-10.3789146997013,5.82414315134366e-09,3.06193969441979e-07,-3.98404717787595
"ENSG00000123338",-398.684584736933,144.76637736311,-10.3627474590113,5.96522870678436e-09,3.12304577919773e-07,-3.98434509925123
"ENSG00000123405",-344.892992019577,144.754923645568,-10.2874371746161,6.67123716643363e-09,3.47817821561156e-07,-3.98574776735625
"ENSG00000147416",-352.111246068056,298.66418226871,-10.2620572086601,6.92845395473493e-09,3.59735636120845e-07,-3.98622606000315
"ENSG00000010610",-790.682658752843,292.760987926401,-10.2579120720291,6.97144071526215e-09,3.60477994186292e-07,-3.9863044465172
"ENSG00000197629",-534.978502547388,180.731580862373,-10.2347297312071,7.21705707821685e-09,3.71648861425388e-07,-3.98674424167928
"ENSG00000196126",-2334.11119309857,1411.96423390411,-10.2153475730452,7.42936520759051e-09,3.81020301360714e-07,-3.98711378237958
"ENSG00000171700",-156.529983132717,74.8181207609461,-10.2006498180938,7.5947176787427e-09,3.87917185501634e-07,-3.98739513308293
"ENSG00000150337",-14.3766786491715,4.5122282288116,-10.1967278543336,7.63948889166918e-09,3.88624202120742e-07,-3.98747037330721
"ENSG00000129450",-135.067093268414,42.3818485926727,-10.1846947849697,7.77858593599765e-09,3.94104565668591e-07,-3.9877016528984
"ENSG00000112799",-214.22601585376,74.8742919595393,-10.179420063157,7.84039332731558e-09,3.95154402843993e-07,-3.98780324126516
"ENSG00000101082",-131.078249909409,41.0968821141761,-10.1775690518787,7.86220459299628e-09,3.95154402843993e-07,-3.98783892065274
"ENSG00000186847",19283.1846410161,13287.3524361668,10.1633255852728,8.03218241501721e-09,4.02089131652157e-07,-3.9881139927569
"ENSG00000072786",-214.239282183361,101.289631200289,-10.1537238181718,8.14893597418519e-09,4.06138744569035e-07,-3.98829994474411
"ENSG00000105141",523.46570511932,360.70194825475,10.1513784412146,8.1777240251465e-09,4.06138744569035e-07,-3.9883454302716
"ENSG00000160789",1333.2956176458,1027.94893413855,10.1432229948202,8.27865903315634e-09,4.0953287697484e-07,-3.9885037903197
"ENSG00000030582",-1599.9171038568,1419.36166259881,-10.1139345382023,8.65203423582553e-09,4.2632474577705e-07,-3.98907502202625
"ENSG00000197872",-118.725729064084,45.6097991938164,-10.1028864264107,8.79742240660203e-09,4.31795361480291e-07,-3.98929152818064
"ENSG00000161929",-134.481897133026,42.295748866552,-10.0663858732588,9.29621667924297e-09,4.54501799901509e-07,-3.99001084969887
"ENSG00000100453",-1175.94654651632,368.692347961626,-10.0201914438027,9.97028561246482e-09,4.85568367134188e-07,-3.9909301668262
"ENSG00000142512",-98.5112648818606,30.8582032250539,-10.0078204732935,1.01593568794072e-08,4.92866097257728e-07,-3.99117807660225
"ENSG00000176390",-138.430318258093,65.8948380051527,-9.99813247560312,1.03100427723193e-08,4.9825264397766e-07,-3.99137272970821
"ENSG00000122986",-42.4159595358708,14.5864795251674,-9.9798753008575,1.06004081997506e-08,5.10322333447765e-07,-3.99174077665948
"ENSG00000256812",281.265795957899,193.823665987445,9.97141215785122,1.07379001022102e-08,5.14968377039204e-07,-3.99191192822796
"ENSG00000113088",-89.3597086172627,28.0400169667137,-9.93901977535783,1.12816388762575e-08,5.38987804107133e-07,-3.99257019989734
"ENSG00000153551",-280.135123118923,116.784315331344,-9.92345976494626,1.15530064615724e-08,5.49861841627488e-07,-3.99288821874707
"ENSG00000111144",-504.985032950298,268.859279222051,-9.91821281362538,1.1646047269377e-08,5.52198429961217e-07,-3.99299572348707
"ENSG00000109062",-558.220036836648,281.207552074017,-9.83781490535621,1.31740864805157e-08,6.22302242961202e-07,-3.99465996663953
"ENSG00000018280",-320.280373090446,103.964652943854,-9.8330196139313,1.32716153312714e-08,6.24561223361145e-07,-3.99476024543195
"ENSG00000104972",-101.709605520049,32.885664656639,-9.82679774420844,1.33992863948957e-08,6.28216543103971e-07,-3.99489052871877
"ENSG00000181467",-179.236993798919,80.187316205576,-9.82224850314271,1.34934488383757e-08,6.30279496855728e-07,-3.99498591101222
"ENSG00000108622",-123.311948533422,47.5419639284956,-9.81666581931428,1.36099494205454e-08,6.33366720256124e-07,-3.99510310349479
"ENSG00000171608",-135.667064939546,43.7967658074242,-9.8118409683058,1.37114835685874e-08,6.35737236307385e-07,-3.99520451401967
"ENSG00000131171",-258.126699474735,175.104957052897,-9.80708112785294,1.38124268094123e-08,6.38063025221564e-07,-3.99530467329736
"ENSG00000167914",233.169704706343,167.164217600867,9.79646088718359,1.40404674549007e-08,6.46221514911454e-07,-3.99552856362247
"ENSG00000102024",260.991489379372,179.864983076113,9.76424062312072,1.47567391135922e-08,6.76709587453599e-07,-3.9962113221925
"ENSG00000104894",-115.912832407126,37.714254039271,-9.75147461225117,1.50510204804229e-08,6.87694808496412e-07,-3.99648330589769
"ENSG00000171049",-148.131700931663,46.5692695529201,-9.74206842505538,1.5271777727038e-08,6.95253214276207e-07,-3.99668424333792
"ENSG00000136235",1186.62301353275,817.790131128289,9.73083014890761,1.55399837988445e-08,7.04579925858976e-07,-3.99692491635066
"ENSG00000140678",-124.077730401829,40.0182958923902,-9.7288066930634,1.55887958128767e-08,7.04579925858976e-07,-3.99696831893861
"ENSG00000211810",-22.3711875532884,7.03564654017693,-9.72544193961185,1.56703196658632e-08,7.05726045166924e-07,-3.99704053891439
"ENSG00000038427",-666.921661187293,369.021738235128,-9.66702654301931,1.71590547777263e-08,7.70012583150469e-07,-3.99830374531675
"ENSG00000110092",408.73100723613,281.661581505139,9.66100205946539,1.73207953370981e-08,7.74504602884831e-07,-3.99843503971387
"ENSG00000161405",-223.550322653042,73.2141314547623,-9.6509606913532,1.75939333093161e-08,7.82410676890303e-07,-3.9986543019778
"ENSG00000261609",403.921696492345,287.379596958301,9.64993294081454,1.7622142583363e-08,7.82410676890303e-07,-3.99867677392404
"ENSG00000168685",-510.142876494461,160.541350102682,-9.64592555000723,1.77325886608767e-08,7.84542170858859e-07,-3.99876444968332
"ENSG00000211752",-14.6362081218169,4.60642927723811,-9.64167732164664,1.78504636615451e-08,7.86986231253734e-07,-3.99885748760747
"ENSG00000125910",-81.5786420845933,26.801232055955,-9.59771247726406,1.91196225344356e-08,8.3999320680134e-07,-3.99982598527431
"ENSG00000185885",-649.81829419613,377.525626901792,-9.58084710543221,1.96312334369254e-08,8.59464976080026e-07,-4.00020026322044
"ENSG00000163565",-185.270758968442,119.124165295739,-9.57559476084555,1.97934724464623e-08,8.63106702820234e-07,-4.00031713743939
"ENSG00000137642",-352.117715611046,158.115556754545,-9.57371753455505,1.98517976215716e-08,8.63106702820234e-07,-4.00035894536368
"ENSG00000132589",-433.636532374311,213.828088253422,-9.55366545370377,2.04861511043056e-08,8.8761547801931e-07,-4.00080672098904
"ENSG00000118564",-324.892327590033,207.347206532367,-9.51806880400689,2.16650510643062e-08,9.35468613824766e-07,-4.0016070235809
"ENSG00000133710",1286.54850531057,886.572203423436,9.48348560718077,2.28784979463342e-08,9.8448057087565e-07,-4.00239122551375
"ENSG00000051523",-359.799919606335,125.673588523521,-9.44465519408678,2.43261293735523e-08,1.04208090251449e-06,-4.00327967312369
"ENSG00000144746",-704.541352464284,475.511808176031,-9.44318073334924,2.43829514794477e-08,1.04208090251449e-06,-4.00331357577053
"ENSG00000180739",-175.961170361126,68.8384864100149,-9.43240278233644,2.48025469897758e-08,1.0564203489035e-06,-4.0035617682042
"ENSG00000178597",945.297453987661,651.34435888059,9.42066743869529,2.52680150053657e-08,1.07261016399466e-06,-4.00383275389927
"ENSG00000160862",1455.54334115568,1002.73398272283,9.41836657143213,2.53603424851494e-08,1.07290472500304e-06,-4.0038859756725
"ENSG00000186395",766.914516176768,564.966373918182,9.40622724117639,2.58533366702177e-08,1.09009119215196e-06,-4.00416727059464
"ENSG00000163823",-198.014825536717,62.6758582794779,-9.37906431889132,2.69931179522661e-08,1.13434289990041e-06,-4.00479973998068
"ENSG00000088002",297.952577039304,205.329692275202,9.33558586099921,2.8928172522753e-08,1.21160829249464e-06,-4.00582093781592
"ENSG00000185811",-133.73121992955,42.4328766615127,-9.32511972869011,2.94152952380757e-08,1.2279175570313e-06,-4.0060683973743
"ENSG00000147010",-227.007978213332,151.294052260882,-9.31043206933867,3.01134118815438e-08,1.25215478924221e-06,-4.0064167485176
"ENSG00000132746",668.179549653894,460.363786774118,9.30873432461171,3.01952169630235e-08,1.25215478924221e-06,-4.00645709580645
"ENSG00000136490",-51.8164008556419,16.5682849444922,-9.30131950247787,3.05552301325369e-08,1.26291600860305e-06,-4.00663350897886
"ENSG00000140379",-92.2744069167523,29.0351161620224,-9.29494821841709,3.08681614053409e-08,1.27166704281347e-06,-4.00678535243542
"ENSG00000116478",-218.225201449404,142.044992614896,-9.27767368628792,3.17335921756449e-08,1.30304766564372e-06,-4.00719825128222
"ENSG00000188643",1451.20498752196,1000.06399200408,9.27054820459711,3.20979257152409e-08,1.31371477723779e-06,-4.00736907983662
"ENSG00000069974",-136.287074143181,62.0682861210198,-9.26842295001503,3.22074370467826e-08,1.31391703406761e-06,-4.00742008964712
"ENSG00000166501",-171.331520906814,64.6598337775291,-9.23255800067398,3.4115618427306e-08,1.38725807617832e-06,-4.00828496846813
"ENSG00000116489",-313.348982423795,246.931238016081,-9.21387121769619,3.51563307414901e-08,1.42496547021556e-06,-4.00873865098989
"ENSG00000183918",-110.615466714994,34.6824455987456,-9.19797981547022,3.60674700169791e-08,1.45719537222939e-06,-4.00912612391239
"ENSG00000138744",-177.274907460238,105.727762529993,-9.17651116608468,3.73377622820927e-08,1.50368263805928e-06,-4.00965201715955
"ENSG00000196407",277.502689267542,192.850190852453,9.16950772255192,3.77622009265993e-08,1.51418136096237e-06,-4.00982418012113
"ENSG00000110031",-381.033586820375,137.634197484845,-9.16824159422269,3.78394705405637e-08,1.51418136096237e-06,-4.00985533686255
"ENSG00000181458",1370.39131833796,947.704135470648,9.16250241945567,3.81918007226456e-08,1.5234284954922e-06,-4.00999668884998
"ENSG00000196542",167.188101819358,115.283963514742,9.15139097371356,3.88837190327137e-08,1.54612003052547e-06,-4.01027093023082
"ENSG00000231925",-551.820378550152,388.405551911645,-9.14801707969986,3.90963978667399e-08,1.54967267885043e-06,-4.01035435137409
"ENSG00000149516",-26.0653534714223,8.15902965172674,-9.14413454198531,3.93426455202875e-08,1.55452937409564e-06,-4.0104504356813
"ENSG00000169403",-784.733646881529,271.448419958648,-9.12544938579457,4.0550622798798e-08,1.59723691368933e-06,-4.01091415351736
"ENSG00000072818",-112.439446669419,44.6444920237119,-9.06771220666222,4.45343885577975e-08,1.74867060071477e-06,-4.01236076810589
"ENSG00000006534",-178.695046644483,69.6436868740439,-9.0595659842209,4.51285654485521e-08,1.76648107433351e-06,-4.01256655677909
"ENSG00000163736",-978.00695104502,306.619109702908,-9.04804501484567,4.59830744831587e-08,1.79433953689717e-06,-4.01285831419777
"ENSG00000162894",-139.922027042677,45.4581825898765,-9.04499646503425,4.62120025548102e-08,1.79768982074672e-06,-4.01293565652571
"ENSG00000165178",-81.3608004723586,26.9146884304185,-9.03248925603959,4.71637608256021e-08,1.8290514036225e-06,-4.01325358517802
"ENSG00000123329",-188.026637556433,65.9704073520703,-9.02995616147111,4.73590033052263e-08,1.83097192778513e-06,-4.01331809679048
"ENSG00000158517",-133.520102791426,42.7504785873895,-9.00939709610912,4.89752175609698e-08,1.88764910629934e-06,-4.0138432017286
"ENSG00000170909",-52.6510077865439,17.2306113551807,-8.98783458280782,5.07323758024032e-08,1.94939541882934e-06,-4.01439685073994
"ENSG00000137441",-232.612686136968,122.604733430644,-8.97144754893678,5.21117693620544e-08,1.99146543599642e-06,-4.01481961928263
"ENSG00000133321",-302.496803747362,124.595876610621,-8.9710675131411,5.21442203297112e-08,1.99146543599642e-06,-4.01482944446312
"ENSG00000076662",-29.8801945746195,9.65682916701313,-8.95843976161759,5.32345901448912e-08,2.02694734900169e-06,-4.01515644743037
"ENSG00000204421",2599.6940944702,1791.21744547218,8.95255962262459,5.37504276705404e-08,2.04040520749347e-06,-4.01530907144442
"ENSG00000166974",-319.683640519831,215.92963172197,-8.94885253610208,5.40783151930097e-08,2.04533031737e-06,-4.0154054080274
"ENSG00000178363",134.901833872858,92.9022327453671,8.94703476582111,5.42398578684001e-08,2.04533031737e-06,-4.01545267949672
"ENSG00000211734",-52.648680460521,16.9918239655356,-8.94559114237042,5.43685098290156e-08,2.04533031737e-06,-4.01549023660002
"ENSG00000211767",-20.1984026068195,6.83748110282932,-8.92201107268577,5.65156469608273e-08,2.11975851959043e-06,-4.01610562697287
"ENSG00000138378",-136.592022955397,45.6278503577857,-8.91644141694244,5.70356223992759e-08,2.13289462930625e-06,-4.01625151726089
"ENSG00000065618",826.149595554179,572.248132820835,8.90553968764659,5.80679115460221e-08,2.165054328118e-06,-4.01653766761627
"ENSG00000138795",-123.494552556723,45.3253844786699,-8.88363174441898,6.02018506553533e-08,2.23797708131513e-06,-4.01711509362403
"ENSG00000007312",-186.078572464846,65.5884299068349,-8.87302607345347,6.12641719977369e-08,2.27075020988662e-06,-4.01739577460956
"ENSG00000116133",1058.73557469978,736.496839450508,8.87056095076537,6.15138854188568e-08,2.27329991261158e-06,-4.01746112218442
"ENSG00000129451",335.549639376378,231.223951305804,8.86426217840591,6.21567835574464e-08,2.2903225378279e-06,-4.01762828022183
"ENSG00000204257",-266.646275007704,175.795226254047,-8.83988517782105,6.471177901775e-08,2.37749562385389e-06,-4.01827771363866
"ENSG00000211771",-13.6456231266549,4.3219319715774,-8.83796983194716,6.49171240329465e-08,2.37808648243141e-06,-4.01832891053738
"ENSG00000131446",-284.545325541012,230.603036536071,-8.83482324081796,6.52559502641342e-08,2.38354946240944e-06,-4.01841307227057
"ENSG00000157191",-177.171157715975,121.260557195539,-8.82316807379963,6.65271634302851e-08,2.42293857536676e-06,-4.0187253966345
"ENSG00000205542",-5214.24029138594,2734.15733353117,-8.8159477986658,6.73276210918533e-08,2.44500450583566e-06,-4.01891934135834
